form,tag,count
바퀴벌레,NNG,2
골칫거리,NNG,2
흰옷,NNG,2
거거거,NNG,2
리더,NNG,2
처첨버벙,NNG,2
거거겁,NNG,2
치맛바람,NNG,2
비춰와,NNG,2
역할,NNG,2
취소,NNG,2
비례,NNG,2
수월가,NNG,2
굽이굽이,NNG,2
아이러니,NNG,2
번역기,NNG,2
너라서,NNG,2
이듬해,NNG,2
떠나볼래요,NNG,2
밟아줘,NNG,2
흉,NNG,2
고립,NNG,2
왜곡,NNG,2
말해봐,NNG,2
충치,NNG,2
빌리지,NNG,2
땍땍,NNG,2
위엄,NNG,2
누드,NNG,2
갤러리,NNG,2
아무거,NNG,2
기대감,NNG,2
석수,NNG,2
외쳐봐,NNG,2
퀸카카카,NNG,2
꽁초,NNG,2
탭,NNG,2
아메리카,NNP,2
연평도,NNP,2
현해탄,NNP,2
목동,NNP,2
원더플,NNP,2
평양,NNP,2
옵서예,NNP,2
비리비리,NNP,2
부라보,NNP,2
핸섬보이,NNP,2
삼각지로터리,NNP,2
노적봉,NNP,2
삼학도,NNP,2
딜라일라,NNP,2
송,NNP,2
두리,NNP,2
금산,NNP,2
주란,NNP,2
파라,NNP,2
산울림,NNP,2
보라,NNP,2
우네,NNP,2
품품품,NNP,2
두견,NNP,2
라라라랄랄라,NNP,2
서해,NNP,2
여릿,NNP,2
헬로아헬로아,NNP,2
뚜뚜루뚜뚜루,NNP,2
한라산,NNP,2
랄라랄,NNP,2
랄랄,NNP,2
금강산,NNP,2
유점사,NNP,2
칠성,NNP,2
마소,NNP,2
정선읍,NNP,2
라라랄랄라,NNP,2
라랄랄,NNP,2
갈,NNP,2
길,NNP,2
아침이슬,NNP,2
장욱조,NNP,2
돌이,NNP,2
션,NNP,2
살어리랏다,NNP,2
얄리얄리얄리,NNP,2
데굴,NNP,2
대만,NNP,2
뱅그르르,NNP,2
님그리워,NNP,2
졸리,NNP,2
물망초,NNP,2
흥겨웁게,NNP,2
님이시여,NNP,2
연화,NNP,2
랑랑,NNP,2
런던,NNP,2
도쿄,NNP,2
영화,NNP,2
가야,NNP,2
우시오,NNP,2
잠수교,NNP,2
명동성당,NNP,2
익룡,NNP,2
안델센,NNP,2
달리,NNP,2
머물수,NNP,2
작은새,NNP,2
뚜뚜뚜뚜띠리리리띠리리리,NNP,2
들국화,NNP,2
칸,NNP,2
분홍립스틱,NNP,2
머무,NNP,2
푸르메,NNP,2
텔레파시,NNP,2
스쳐가,NNP,2
칠갑산,NNP,2
땅끝마을,NNP,2
비라,NNP,2
워워우,NNP,2
라라라라라라라라라,NNP,2
라라라라라라,NNP,2
비틀즈,NNP,2
얄리,NNP,2
피터팬,NNP,2
웬디,NNP,2
두루루,NNP,2
모짜르트,NNP,2
스카이,NNP,2
머피,NNP,2
태,NNP,2
수퍼맨,NNP,2
큐피트,NNP,2
바바바,NNP,2
야야야야,NNP,2
심,NNP,2
허니,NNP,2
미저리,NNP,2
수리수리,NNP,2
파파,NNP,2
지누,NNP,2
가니,NNP,2
연결고리,NNP,2
안아줘요,NNP,2
새빛,NNP,2
오레오레오,NNP,2
오레,NNP,2
오레오,NNP,2
강남대로,NNP,2
치리,NNP,2
주무세요,NNP,2
말론,NNP,2
나일,NNP,2
라따따라따따,NNP,2
오렐레,NNP,2
이유라,NNP,2
영변,NNP,2
약산,NNP,2
인순이,NNP,2
바다,NNP,2
휠릴리,NNP,2
라라라라라라라라,NNP,2
개츠비,NNP,2
공주,NNP,2
저어가세,NNP,2
어기여차,NNP,2
노저어가세,NNP,2
아퍼,NNP,2
울라,NNP,2
알게될거야,NNP,2
천,NNP,2
타타,NNP,2
뚜,NNP,2
사랑해줘요,NNP,2
쇼쇼쇼,NNP,2
예이예,NNP,2
하동균,NNP,2
지우,NNP,2
동훈이,NNP,2
랄랄랄랄랄랄랄랄라,NNP,2
부드런,NNP,2
유,NNP,2
시선집중,NNP,2
붙히지,NNP,2
고여,NNP,2
따라빠빠라,NNP,2
메메메,NNP,2
머린,NNP,2
일어,NNP,2
불이,NNP,2
뚜루,NNP,2
따랏따랏,NNP,2
너란,NNP,2
드라큘라,NNP,2
말리부,NNP,2
옴므,NNP,2
레이,NNP,2
주르르르륵,NNP,2
촉,NNP,2
도도,NNP,2
너너너너너너너넌,NNP,2
우후후후후,NNP,2
김미영,NNP,2
뚜루루루루루루,NNP,2
어떡하지,NNP,2
바하,NNP,2
다라,NNP,2
타치,NNP,2
존,NNP,2
신천역,NNP,2
빌,NNP,2
기대해,NNP,2
파리바게뜨,NNP,2
엉아야,NNP,2
반,NNP,2
폴,NNP,2
파르르르르륵,NNP,2
굿나잇,NNP,2
애애애,NNP,2
아스,NNP,2
깜보,NNP,2
살,NNP,2
문,NNP,2
스윙스,NNP,2
헐크,NNP,2
서,NNP,2
카니발,NNP,2
지루함,NNP,2
당겨라,NNP,2
아주,NNP,2
타짜,NNP,2
지드래,NNP,2
이센스,NNP,2
아우토반,NNP,2
돈돈,NNP,2
박재상,NNP,2
뚜루뚜뚜,NNP,2
폰,NNP,2
아담,NNP,2
프라다,NNP,2
마르지,NNP,2
에베베베,NNP,2
댕,NNP,2
봐,NNP,2
라이노,NNP,2
랑,NNP,2
말풍선,NNP,2
오사카,NNP,2
신용재,NNP,2
빔,NNP,2
캐스,NNP,2
셰익스피어,NNP,2
누가,NNP,2
무교,NNP,2
기석,NNP,2
산타,NNP,2
효은,NNP,2
찐찐찐찐,NNP,2
타봐,NNP,2
옜다,NNP,2
뭐라카노,NNP,2
올림픽대로,NNP,2
전포,NNP,2
외쳐,NNP,2
푸푸푸,NNP,2
져져져,NNP,2
쏘세요,NNP,2
비켜,NNP,2
한밤,NNP,2
말야,NNP,2
왜,NNP,2
석순,NNP,2
영웅본색,NNP,2
혜진,NNP,2
요것,NP,2
요놈,NP,2
십만,NR,2
셋째,NR,2
세째,NR,2
스물한,NR,2
삼십,NR,2
일만,NR,2
첫째,NR,2
이천,NR,2
스물셋,NR,2
霞瘠,SH,2
cho,SL,2
shadows,SL,2
j,SL,2
que,SL,2
carino,SL,2
may,SL,2
paper,SL,2
hills,SL,2
buy,SL,2
piny,SL,2
boughs,SL,2
rest,SL,2
skyline,SL,2
turning,SL,2
their,SL,2
cause,SL,2
got,SL,2
try,SL,2
future,SL,2
precious,SL,2
younger,SL,2
possible,SL,2
demostrate,SL,2
throuh,SL,2
asked,SL,2
willing,SL,2
receiven,SL,2
givin,SL,2
place,SL,2
money,SL,2
three,SL,2
dum,SL,2
ware,SL,2
mope,SL,2
dost,SL,2
crass,SL,2
king,SL,2
shoking,SL,2
bust,SL,2
amore,SL,2
summertime,SL,2
jeah,SL,2
effect,SL,2
rb,SL,2
underground,SL,2
bill,SL,2
hoe,SL,2
chill,SL,2
takin,SL,2
less,SL,2
crew,SL,2
hefical,SL,2
spinning,SL,2
given,SL,2
spending,SL,2
answer,SL,2
sadly,SL,2
making,SL,2
wishing,SL,2
fier,SL,2
swing,SL,2
fat,SL,2
clean,SL,2
amour,SL,2
found,SL,2
beauty,SL,2
crescent,SL,2
foul,SL,2
hiphop,SL,2
for,SL,2
upon,SL,2
pride,SL,2
admit,SL,2
deny,SL,2
seem,SL,2
alone,SL,2
suckas,SL,2
war,SL,2
hates,SL,2
kim,SL,2
spittin,SL,2
dog,SL,2
shootin,SL,2
ill,SL,2
coast,SL,2
kim,SL,2
cutie,SL,2
what,SL,2
true,SL,2
am,SL,2
night,SL,2
tym,SL,2
coming,SL,2
foever,SL,2
dope,SL,2
blow,SL,2
lets,SL,2
done,SL,2
john,SL,2
enemy,SL,2
since,SL,2
wrist,SL,2
pearls,SL,2
jewels,SL,2
grooving,SL,2
konw,SL,2
co,SL,2
drama,SL,2
tihs,SL,2
hop,SL,2
hundred,SL,2
dawg,SL,2
bottle,SL,2
april,SL,2
rice,SL,2
dime,SL,2
rock,SL,2
third,SL,2
knocked,SL,2
eighth,SL,2
self,SL,2
thru,SL,2
reunite,SL,2
robbed,SL,2
sometimes,SL,2
blood,SL,2
hans,SL,2
prayer,SL,2
blackbeat,SL,2
feelin,SL,2
suddenly,SL,2
perfume,SL,2
power,SL,2
royal,SL,2
mass,SL,2
naver,SL,2
blast,SL,2
those,SL,2
betbetter,SL,2
broken,SL,2
been,SL,2
mellow,SL,2
fellow,SL,2
snow,SL,2
names,SL,2
trees,SL,2
monsters,SL,2
notice,SL,2
choose,SL,2
small,SL,2
worse,SL,2
jail,SL,2
its,SL,2
effort,SL,2
guy,SL,2
constantly,SL,2
raise,SL,2
enjoy,SL,2
giggle,SL,2
epik,SL,2
cantar,SL,2
amar,SL,2
cm,SL,2
shop,SL,2
leavin,SL,2
hora,SL,2
amen,SL,2
jinu,SL,2
sean,SL,2
rumors,SL,2
excuse,SL,2
ps,SL,2
heavenly,SL,2
intersection,SL,2
motorway,SL,2
racing,SL,2
dooms,SL,2
speck,SL,2
introduce,SL,2
innocent,SL,2
rising,SL,2
kissin,SL,2
fly,SL,2
lip,SL,2
slide,SL,2
scrub,SL,2
judge,SL,2
heads,SL,2
chest,SL,2
tried,SL,2
pray,SL,2
checking,SL,2
upt,SL,2
female,SL,2
jay,SL,2
perpetrate,SL,2
jay,SL,2
most,SL,2
ugirl,SL,2
eight,SL,2
timeless,SL,2
daddy,SL,2
woogie,SL,2
everynight,SL,2
changed,SL,2
clear,SL,2
clouds,SL,2
fears,SL,2
apart,SL,2
tokyo,SL,2
vip,SL,2
irony,SL,2
mami,SL,2
deal,SL,2
teach,SL,2
kk,SL,2
hard,SL,2
lexy,SL,2
dry,SL,2
ali,SL,2
playa,SL,2
youi,SL,2
uhm,SL,2
bigbang,SL,2
dawn,SL,2
rippin,SL,2
gd,SL,2
ficky,SL,2
nuttin,SL,2
pack,SL,2
tipsy,SL,2
crowd,SL,2
tight,SL,2
vibe,SL,2
candy,SL,2
crystal,SL,2
emergency,SL,2
doubt,SL,2
angel,SL,2
goodnight,SL,2
streets,SL,2
swallow,SL,2
doro,SL,2
tag,SL,2
color,SL,2
ne,SL,2
anyone,SL,2
lip,SL,2
loser,SL,2
careee,SL,2
soldier,SL,2
starting,SL,2
humanimal,SL,2
collaboration,SL,2
silver,SL,2
vivid,SL,2
rainbow,SL,2
chapter,SL,2
choice,SL,2
dragon,SL,2
lovers,SL,2
haters,SL,2
groovy,SL,2
stylish,SL,2
tik,SL,2
miracle,SL,2
diggi,SL,2
holic,SL,2
brave,SL,2
collar,SL,2
jumping,SL,2
looser,SL,2
usual,SL,2
losing,SL,2
keepin,SL,2
doin,SL,2
forward,SL,2
show,SL,2
mis,SL,2
mblaq,SL,2
hm,SL,2
plz,SL,2
hai,SL,2
steal,SL,2
freez,SL,2
help,SL,2
kill,SL,2
smarty,SL,2
db,SL,2
whisper,SL,2
women,SL,2
body,SL,2
faster,SL,2
noise,SL,2
coming,SL,2
know,SL,2
stupid,SL,2
slippin,SL,2
mr,SL,2
highlight,SL,2
jumpin,SL,2
weak,SL,2
aa,SL,2
ironic,SL,2
circustronic,SL,2
dead,SL,2
amigo,SL,2
alle,SL,2
amiga,SL,2
senorito,SL,2
vacation,SL,2
leggo,SL,2
lalalalalala,SL,2
grab,SL,2
priceless,SL,2
girl,SL,2
frenchy,SL,2
sayso,SL,2
armshoping,SL,2
seewhat,SL,2
lovin,SL,2
keeps,SL,2
colder,SL,2
bradley,SL,2
praying,SL,2
tara,SL,2
officialy,SL,2
officialy,SL,2
teen,SL,2
lazy,SL,2
uhm,SL,2
huh,SL,2
dudu,SL,2
ge,SL,2
oheoh,SL,2
holiday,SL,2
cloudy,SL,2
tomorrow,SL,2
aha,SL,2
laser,SL,2
gage,SL,2
eheheh,SL,2
everyway,SL,2
stress,SL,2
get,SL,2
your,SL,2
diamonds,SL,2
bobbin,SL,2
bb,SL,2
stays,SL,2
tommorow,SL,2
tightly,SL,2
thanks,SL,2
wuh,SL,2
amazing,SL,2
marvellous,SL,2
excellent,SL,2
awesome,SL,2
attractive,SL,2
fantastic,SL,2
pitapatting,SL,2
pi,SL,2
pitapatting,SL,2
damn,SL,2
wet,SL,2
mother,SL,2
wash,SL,2
hotter,SL,2
ex,SL,2
addicted,SL,2
gloomy,SL,2
blakah,SL,2
shadow,SL,2
hiding,SL,2
erase,SL,2
pa,SL,2
long,SL,2
yoohoo,SL,2
classic,SL,2
trendy,SL,2
loosing,SL,2
wine,SL,2
identity,SL,2
delight,SL,2
lotto,SL,2
mi,SL,2
paula,SL,2
mera,SL,2
harmony,SL,2
seasons,SL,2
fit,SL,2
tick,SL,2
tiggy,SL,2
tock,SL,2
calm,SL,2
lullaby,SL,2
pool,SL,2
ending,SL,2
loco,SL,2
roller,SL,2
zico,SL,2
track,SL,2
fuck,SL,2
panic,SL,2
headline,SL,2
gangster,SL,2
hurt,SL,2
nanana,SL,2
mom,SL,2
versus,SL,2
rapper,SL,2
bite,SL,2
cherry,SL,2
masterpiece,SL,2
bless,SL,2
monster,SL,2
jinusean,SL,2
jessi,SL,2
waist,SL,2
brother,SL,2
dummy,SL,2
acting,SL,2
rule,SL,2
girlfriend,SL,2
good,SL,2
bye,SL,2
better,SL,2
slow,SL,2
play,SL,2
god,SL,2
taxi,SL,2
drive,SL,2
roma,SL,2
tape,SL,2
plan,SL,2
grind,SL,2
homies,SL,2
runnin,SL,2
symphony,SL,2
booty,SL,2
holy,SL,2
errday,SL,2
working,SL,2
lalalala,SL,2
trip,SL,2
dejavu,SL,2
confused,SL,2
butterfly,SL,2
bucket,SL,2
plastic,SL,2
w,SL,2
h,SL,2
die,SL,2
carpet,SL,2
wherever,SL,2
sns,SL,2
mommy,SL,2
word,SL,2
q,SL,2
end,SL,2
bababababy,SL,2
skirt,SL,2
luxury,SL,2
sweeter,SL,2
bitter,SL,2
type,SL,2
else,SL,2
pass,SL,2
lady,SL,2
billionaire,SL,2
brrr,SL,2
pink,SL,2
palette,SL,2
sitting,SL,2
unnies,SL,2
signal,SL,2
self,SL,2
draw,SL,2
shimmie,SL,2
sos,SL,2
post,SL,2
freedom,SL,2
gray,SL,2
ho,SL,2
chilla,SL,2
patient,SL,2
ocean,SL,2
saucin,SL,2
swervin,SL,2
space,SL,2
muah,SL,2
bish,SL,2
nope,SL,2
ay,SL,2
flexin,SL,2
diving,SL,2
breathing,SL,2
cozyboys,SL,2
geekin,SL,2
geekin,SL,2
william,SL,2
drippin,SL,2
beamin,SL,2
lupe,SL,2
balance,SL,2
scanner,SL,2
jealous,SL,2
letters,SL,2
sec,SL,2
milli,SL,2
leaving,SL,2
im,SL,2
chin,SL,2
hungry,SL,2
tryin,SL,2
flexing,SL,2
lucky,SL,2
kills,SL,2
teacher,SL,2
shinin,SL,2
drip,SL,2
rappers,SL,2
plug,SL,2
doesn,SL,2
fade,SL,2
beep,SL,2
background,SL,2
xiyehn,SL,2
flex,SL,2
nia,SL,2
motown,SL,2
noticing,SL,2
invincible,SL,2
weaker,SL,2
loveable,SL,2
today,SL,2
am,SL,2
singin,SL,2
fault,SL,2
bullet,SL,2
errbody,SL,2
woah,SL,2
swagging,SL,2
baller,SL,2
scared,SL,2
dazzling,SL,2
freaking,SL,2
anybody,SL,2
morn,SL,2
rolling,SL,2
stone,SL,2
ching,SL,2
overload,SL,2
list,SL,2
problems,SL,2
ending,SL,2
happened,SL,2
quiet,SL,2
ticking,SL,2
echo,SL,2
forest,SL,2
skrr,SL,2
skrr,SL,2
bigger,SL,2
blessed,SL,2
problems,SL,2
page,SL,2
outsider,SL,2
figured,SL,2
untill,SL,2
surfer,SL,2
aespa,SL,2
shade,SL,2
stunner,SL,2
behind,SL,2
ticket,SL,2
tequila,SL,2
margarita,SL,2
mojito,SL,2
lime,SL,2
mimosa,SL,2
pina,SL,2
colada,SL,2
easy,SL,2
makes,SL,2
joy,SL,2
cheese,SL,2
boss,SL,2
looks,SL,2
dive,SL,2
speed,SL,2
dice,SL,2
laziness,SL,2
odd,SL,2
aya,SL,2
counting,SL,2
distance,SL,2
disappear,SL,2
upside,SL,2
mee,SL,2
weeny,SL,2
beeney,SL,2
wassur,SL,2
gella,SL,2
silly,SL,2
cute,SL,2
wouldn,SL,2
doll,SL,2
umm,SL,2
narcissistic,SL,2
bucks,SL,2
louis,SL,2
couple,SL,2
omg,SL,2
thought,SL,2
vis,SL,2
timing,SL,2
butterflies,SL,2
lately,SL,2
chocochip,SL,2
sprinkle,SL,2
sugar,SL,2
mm,SL,2
lookie,SL,2
lamborghini,SL,2
celebrate,SL,2
lotta,SL,2
lion,SL,2
gasoline,SL,2
lovey,SL,2
view,SL,2
rude,SL,2
movie,SL,2
beyond,SL,2
forgot,SL,2
system,SL,2
hurries,SL,2
anyway,SL,2
poor,SL,2
blinging,SL,2
toasting,SL,2
celebrities,SL,2
bar,SL,2
church,SL,2
smell,SL,2
stuck,SL,2
fireworks,SL,2
piece,SL,2
spin,SL,2
ener,SL,2
distress,SL,2
dressed,SL,2
dress,SL,2
impress,SL,2
cross,SL,2
borderline,SL,2
myself,SL,2
boob,SL,2
twerking,SL,2
photo,SL,2
button,SL,2
switched,SL,2
wrap,SL,2
devotion,SL,2
tightly,SL,2
cha,SL,2
heartbreaks,SL,2
13,SN,2
15,SN,2
123,SN,2
14,SN,2
2000,SN,2
2001,SN,2
300,SN,2
065,SN,2
12345678,SN,2
34,SN,2
119,SN,2
35000,SN,2
60,SN,2
31,SN,2
90,SN,2
00,SN,2
∼,SO,2
〉,SSC,2
ㅇㅏㅇㅖ,SW,2
비탈지,VA,2
싸늘하,VA,2
구석지,VA,2
상쾌하,VA,2
향그럽,VA,2
터무니없,VA,2
아늑하,VA,2
검푸르,VA,2
검붉,VA,2
파아랗,VA,2
굽,VA,2
남모르,VA,2
엷,VA,2
난처하,VA,2
빠알갛,VA,2
짖궂,VA,2
족하,VA,2
나즈막하,VA,2
실없,VA,2
크나크,VA,2
너그럽,VA,2
심술궂,VA,2
징그럽,VA,2
머지않,VA,2
짙푸르,VA,2
무색하,VA,2
빡빡하,VA,2
매몰차,VA,2
눈물겹,VA,2
정신없,VA,2
억세,VA,2
그르,VA,2
보잘것없,VA,2
까다롭,VA,2
당하,VA,2
확실하,VA,2
소심하,VA,2
하나같,VA,2
서운하,VA,2
매섭,VA,2
구리,VA,2
좆같,VA,2
희미하,VA,2
새삼스럽,VA,2
짠하,VA,2
고되,VA,2
알맞,VA,2
아이,VCN,2
넘실대,VV,2
사리,VV,2
숨지,VV,2
싹트,VV,2
뜯어보,VV,2
수놓,VV,2
덩달,VV,2
철모르,VV,2
건너가,VV,2
뵙,VV,2
날라가,VV,2
날라오,VV,2
얼싸,VV,2
빠트리,VV,2
사르,VV,2
해,VV,2
휘돌,VV,2
끄르,VV,2
휘말리,VV,2
떠밀리,VV,2
읽히,VV,2
쓸리,VV,2
굶,VV,2
치솟,VV,2
오래가,VV,2
벌이,VV,2
휘젓,VV,2
붙안,VV,2
일구,VV,2
솟아오르,VV,2
써내,VV,2
덜컹거리,VV,2
너울거리,VV,2
휘몰,VV,2
가물거리,VV,2
에워싸,VV,2
잦,VV,2
수지맞,VV,2
읊,VV,2
기대앉,VV,2
넓히,VV,2
뜨이,VV,2
내두르,VV,2
부디치,VV,2
중얼대,VV,2
거꾸러뜨리,VV,2
보살피,VV,2
연연하,VV,2
열나,VV,2
땀나,VV,2
부둥키,VV,2
쓸어버리,VV,2
사그러지,VV,2
비켜서,VV,2
쫓아다니,VV,2
베끼,VV,2
접하,VV,2
끓이,VV,2
뻗치,VV,2
더러워지,VV,2
베풀,VV,2
비집,VV,2
불러내,VV,2
거듭나,VV,2
돼,VV,2
건들,VV,2
삭히,VV,2
묻어나,VV,2
고하,VV,2
입히,VV,2
부끄러워하,VV,2
뛰치,VV,2
내려다보,VV,2
내보이,VV,2
가로지르,VV,2
헐,VV,2
되돌아보,VV,2
허우적대,VV,2
지끈거리,VV,2
합치,VV,2
곱씹,VV,2
몰라주,VV,2
샘나,VV,2
우쭐대,VV,2
깔보,VV,2
떨어뜨리,VV,2
중얼거리,VV,2
얼버무리,VV,2
뒤적이,VV,2
밀어붙이,VV,2
간지르,VV,2
무르,VV,2
드러눕,VV,2
부르짖,VV,2
떼쓰,VV,2
훌쩍이,VV,2
더하,VV,2
물리,VV,2
어르,VV,2
일하,VV,2
과하,VV,2
부풀리,VV,2
물어뜯,VV,2
다듬,VV,2
다독이,VV,2
잦아들,VV,2
줄어들,VV,2
쫓아오,VV,2
내던지,VV,2
무르익,VV,2
비뚤어지,VV,2
요동치,VV,2
넓어지,VV,2
들여보내,VV,2
절,VV,2
돋치,VV,2
뒤엎,VV,2
졸라매,VV,2
휘둘리,VV,2
가져다주,VV,2
뒷걸음치,VV,2
휩싸이,VV,2
불나,VV,2
냅두,VV,2
집어삼키,VV,2
찰랑거리,VV,2
목매,VV,2
악물,VV,2
바람나,VV,2
빼입,VV,2
꿰뚫,VV,2
앵기,VV,2
느려지,VV,2
뜯기,VV,2
긁,VV,2
수군대,VV,2
모두,VV,2
떠먹,VV,2
들어맞,VV,2
잡혀가,VV,2
뒤쫓,VV,2
데려다주,VV,2
풀어내,VV,2
보태,VV,2
힘들어지,VV,2
가빠지,VV,2
새빨개지,VV,2
여쭤보,VV,2
비켜나,VV,2
캐묻,VV,2
토닥이,VV,2
흠잡,VV,2
몰아세우,VV,2
죽여주,VV,2
가만있,VV,2
다잡,VV,2
자시,VV,2
축내,VV,2
삶,VV,2
붐비,VV,2
해지,VV,2
권하,VV,2
깁,VV,2
행하,VV,2
내가,VV,2
망가뜨리,VV,2
째,VV,2
가물,VV,2
그르,VV,2
일그러지,VV,2
치켜올리,VV,2
발가벗기,VV,2
잘나,VV,2
잇,VX,2
가주,VX,2
죽,VX,2
과,XPN,2
쌩,XPN,2
그럴싸,XR,2
술렁,XR,2
황홀,XR,2
의젓,XR,2
온화,XR,2
애절,XR,2
너절,XR,2
넉넉,XR,2
연약,XR,2
현란,XR,2
끈끈,XR,2
재잘,XR,2
엉성,XR,2
죄송,XR,2
구부정,XR,2
소담,XR,2
뚜렷,XR,2
허구,XR,2
딱딱,XR,2
고상,XR,2
기억,XR,2
치사,XR,2
반듯,XR,2
서먹,XR,2
화창,XR,2
까불,XR,2
탁월,XR,2
순탄,XR,2
허술,XR,2
험난,XR,2
혼탁,XR,2
무색,XR,2
홀가분,XR,2
퀭,XR,2
널널,XR,2
미끈,XR,2
진부,XR,2
로맨틱,XR,2
쌀쌀,XR,2
유연,XR,2
당돌,XR,2
위태위태,XR,2
연연,XR,2
소소,XR,2
딱,XR,2
적적,XR,2
매끈,XR,2
텁텁,XR,2
나직,XR,2
뜸,XR,2
엄,XR,2
빈둥,XR,2
질척,XR,2
은근,XR,2
예민,XR,2
시끌,XR,2
날렵,XR,2
꼿꼿,XR,2
미숙,XR,2
간단,XR,2
진득,XR,2
시시,XR,2
허우적,XR,2
서성,XR,2
따듯,XR,2
아릿,XR,2
변,XSN,2
장이,XSN,2
파,XSN,2
풍,XSN,2
감,XSN,2
부,XSN,2
계,XSN,2
짓,XSN,2
당,XSN,2
분,XSN,2
이,XSV,2
ᆽ,Z_CODA,2
ᇁ,Z_CODA,2
대나,EC,1
랑께,EC,1
옵니다,EC,1
고요,EC,1
오니,EC,1
어야지요,EC,1
고도,EC,1
더니만,EC,1
ᆫ고,EC,1
어리랏다,EC,1
ᆯ세,EC,1
려다가,EC,1
ᆫ께,EC,1
는다는데,EC,1
ᆯ래야,EC,1
수,EC,1
다기에,EC,1
으고,EC,1
앗,EC,1
으리요,EC,1
을라고,EC,1
ᆫ답시고,EC,1
노라며,EC,1
는군요,EC,1
ᆯ진데,EC,1
냐면,EC,1
는군,EC,1
라는지,EC,1
다만,EC,1
여서,EC,1
나마나,EC,1
은들,EC,1
께,EC,1
애서,EC,1
려는데,EC,1
제,EC,1
지만서도,EC,1
ᆯ세라,EC,1
냐구,EC,1
로,EC,1
ᆸ쇼,EC,1
다가는,EC,1
랄까,EC,1
을라,EC,1
든가,EC,1
건대,EC,1
애도,EC,1
을라구,EC,1
고자,EC,1
라던데,EC,1
ᆯ라니까,EC,1
나마,EC,1
ᆫ담,EC,1
ᆫ다나,EC,1
라던,EC,1
게든,EC,1
니만큼,EC,1
랍시고,EC,1
ᆯ세,EF,1
라나,EF,1
ᆫ대나,EF,1
드냐,EF,1
로구나,EF,1
는고,EF,1
라네,EF,1
다나,EF,1
ᆫ대요,EF,1
렵니까,EF,1
으렴,EF,1
든,EF,1
리요,EF,1
ᆫ다고,EF,1
ᆯ런지,EF,1
다잖아,EF,1
다는구만,EF,1
다는군,EF,1
ᆫ다던,EF,1
더군요,EF,1
ᆯ라구요,EF,1
게요,EF,1
대니까요,EF,1
ᆯ지어다,EF,1
도다,EF,1
도록,EF,1
으까,EF,1
던지,EF,1
라니까,EF,1
ᆫ거야,EF,1
야죠,EF,1
ᆫ대잖아,EF,1
ᆫ다더라,EF,1
군,EF,1
쟤,EF,1
ᆯ래나,EF,1
녜,EF,1
구,EF,1
는걸,EF,1
올시다,EF,1
께,EF,1
ᆯ꼬,EF,1
다며,EF,1
으,EF,1
다니까,EF,1
으니까,EF,1
리,EP,1
더,EP,1
앴,EP,1
ᆯ려는,ETM,1
다란,ETM,1
리라는,ETM,1
으려는,ETM,1
아니오,IC,1
휴우,IC,1
호,IC,1
쳇,IC,1
와우,IC,1
그쵸,IC,1
으아,IC,1
아이구,IC,1
하이고,IC,1
치,IC,1
차렷,IC,1
잉,IC,1
허우,IC,1
아잇,IC,1
쉬잇,IC,1
아니다,IC,1
호호호,IC,1
야호,IC,1
저기요,IC,1
이봐,IC,1
어라,IC,1
냠냠,IC,1
야야,IC,1
흑흑,IC,1
여봐라,IC,1
아멘,IC,1
헉,IC,1
지금,IC,1
모,IC,1
이랑,JC,1
이니,JC,1
나,JKB,1
에다가,JKB,1
하고,JKQ,1
치고,JX,1
넌,JX,1
던지,JX,1
깨나,JX,1
이나마,JX,1
뿐이,JX,1
는커녕,JX,1
나풀나풀,MAG,1
한사코,MAG,1
저토록,MAG,1
생글생글,MAG,1
홀랑,MAG,1
벙글,MAG,1
뭉게뭉게,MAG,1
쑥쑥,MAG,1
고이고이,MAG,1
울긋불긋,MAG,1
허겁지겁,MAG,1
시름없이,MAG,1
띠,MAG,1
출렁출렁,MAG,1
넙죽,MAG,1
뚜,MAG,1
이제사,MAG,1
가물가물,MAG,1
낑낑,MAG,1
헐렁헐렁,MAG,1
살그머니,MAG,1
더러,MAG,1
휘,MAG,1
살래살래,MAG,1
뿔뿔이,MAG,1
본체만체,MAG,1
허허,MAG,1
일제히,MAG,1
나날이,MAG,1
어슬렁,MAG,1
부슬부슬,MAG,1
든든히,MAG,1
굽이굽이,MAG,1
뽀,MAG,1
너도나도,MAG,1
기웃,MAG,1
말끔히,MAG,1
아웅다웅,MAG,1
아스라히,MAG,1
헛되이,MAG,1
분주히,MAG,1
뜻밖에,MAG,1
기껏해야,MAG,1
정확히,MAG,1
시시콜콜,MAG,1
후욱,MAG,1
수북이,MAG,1
한편,MAG,1
시원스레,MAG,1
심지어,MAG,1
얼마,MAG,1
기냥,MAG,1
낱낱이,MAG,1
어따,MAG,1
무지무지,MAG,1
떡,MAG,1
어이없이,MAG,1
불끈,MAG,1
속속,MAG,1
팡팡,MAG,1
바싹바싹,MAG,1
히죽히죽,MAG,1
하마트면,MAG,1
추욱,MAG,1
참으로,MAG,1
가끔가다,MAG,1
욕심껏,MAG,1
길이길이,MAG,1
걱정스레,MAG,1
오다가다,MAG,1
속속들이,MAG,1
이어,MAG,1
확연히,MAG,1
서슴없이,MAG,1
건강히,MAG,1
한,MAG,1
꽝꽝,MAG,1
아웅,MAG,1
조심히,MAG,1
신중히,MAG,1
빽,MAG,1
퐁당퐁당,MAG,1
벌렁벌렁,MAG,1
